cruise,cast,niskin,date_time_utc,latitude,longitude,nearest_station,station_distance,depth,sample_id,replicate,alternate_sample_id,project_id,nitrate_nitrite,ammonium,phosphate,silicate,flag_nitrate_nitrite,flag_ammonium,flag_phosphate,flag_silicate
EN657,17,6,2020-10-17 00:00:38,40.3595,-70.888,L6,0.58,60.2,2336,b,NaN,LTER,1.084,0.171,0.156,2.055,1,1,1,1
EN657,17,10,2020-10-17 00:03:04,40.3597,-70.8882,L6,0.574,43.3,2337,a,NaN,LTER,0.04,0.172,0.064,1.302,1,1,1,1
EN657,17,10,2020-10-17 00:03:04,40.3597,-70.8882,L6,0.574,43.3,2338,b,NaN,LTER,0.04,0.18,0.061,1.304,1,1,1,1
EN657,17,13,2020-10-17 00:05:39,40.3599,-70.8884,L6,0.573,38.3,2339,a,NaN,LTER,0.04,0.111,0.054,1.257,1,1,1,1
EN657,17,13,2020-10-17 00:05:39,40.3599,-70.8884,L6,0.573,38.3,2340,b,NaN,LTER,0.04,0.157,0.059,1.253,1,1,1,1
EN657,17,15,2020-10-17 00:08:05,40.3601,-70.8886,L6,0.575,20.5,2341,a,NaN,LTER,0.04,0.088,0.031,1.141,1,3,1,1
EN657,17,15,2020-10-17 00:08:05,40.3601,-70.8886,L6,0.575,20.5,2342,b,NaN,LTER,0.04,0.138,0.031,1.16,1,3,1,1
EN657,17,18,2020-10-17 00:10:58,40.3602,-70.8888,L6,0.579,3.7,2343,a,NaN,LTER,0.04,0.155,0.036,1.099,3,4,1,1
EN657,17,18,2020-10-17 00:10:58,40.3602,-70.8888,L6,0.579,3.7,2344,b,NaN,LTER,0.059,0.01,0.034,1.141,3,4,1,1
EN657,19,1,2020-10-17 05:39:59,40.2235,-70.872,L7,1.028,120.2,2345,a,NaN,LTER,12.998,0.01,0.881,9.615,1,3,1,1
EN657,19,1,2020-10-17 05:39:59,40.2235,-70.872,L7,1.028,120.2,2346,b,NaN,LTER,13.004,0.033,0.887,9.63,1,3,1,1
EN657,19,3,2020-10-17 05:42:21,40.2233,-70.8707,L7,1.132,101.2,2347,a,NaN,LTER,12.661,0.062,0.855,8.72,1,3,1,1
EN657,19,3,2020-10-17 05:42:21,40.2233,-70.8707,L7,1.132,101.2,2348,b,NaN,LTER,12.669,0.132,0.843,8.712,1,3,1,1
EN657,19,6,2020-10-17 05:45:02,40.2233,-70.8698,L7,1.21,85.7,2349,a,NaN,LTER,10.215,0.148,0.796,8.681,1,1,1,1
EN657,19,6,2020-10-17 05:45:02,40.2233,-70.8698,L7,1.21,85.7,2350,b,NaN,LTER,10.227,0.13,0.786,8.647,1,1,1,1
EN657,19,8,2020-10-17 05:46:47,40.2232,-70.8691,L7,1.267,68.1,2351,a,NaN,LTER,2.2,0.19,0.238,2.485,1,1,1,1
EN657,19,8,2020-10-17 05:46:47,40.2232,-70.8691,L7,1.267,68.1,2352,b,NaN,LTER,2.215,0.197,0.237,2.479,1,1,1,1
EN657,19,9,2020-10-17 05:48:54,40.2232,-70.8683,L7,1.332,40.7,2353,a,NaN,LTER,0.04,0.09,0.024,1.068,1,3,1,1
EN657,19,9,2020-10-17 05:48:54,40.2232,-70.8683,L7,1.332,40.7,2354,b,NaN,LTER,0.04,0.165,0.029,1.076,1,3,1,1
EN657,19,11,2020-10-17 05:51:22,40.2233,-70.8675,L7,1.4,20.3,2355,a,NaN,LTER,0.04,0.12,0.028,1.079,1,3,1,1
EN657,19,11,2020-10-17 05:51:22,40.2233,-70.8675,L7,1.4,20.3,2356,b,NaN,LTER,0.04,0.241,0.028,1.074,1,3,1,1
EN657,19,15,2020-10-17 05:54:38,40.2232,-70.8663,L7,1.498,5,2357,a,NaN,LTER,0.134,0.263,0.026,1.092,3,1,1,1
EN657,19,15,2020-10-17 05:54:38,40.2232,-70.8663,L7,1.498,5,2358,b,NaN,LTER,0.04,0.256,0.025,1.099,3,1,1,1
EN657,20,2,2020-10-18 01:50:13,41.3204,-70.5782,MVCO,1.088,15.7,2359,a,NaN,LTER,0.04,0.243,0.472,2.81,1,1,1,1
EN657,20,2,2020-10-18 01:50:13,41.3204,-70.5782,MVCO,1.088,15.7,2360,b,NaN,LTER,0.04,0.287,0.468,2.842,1,1,1,1
EN657,20,4,2020-10-18 01:52:15,41.3206,-70.5782,MVCO,1.081,8.3,2361,a,NaN,LTER,0.04,0.294,0.474,2.809,1,1,1,1
EN657,20,4,2020-10-18 01:52:15,41.3206,-70.5782,MVCO,1.081,8.3,2362,b,NaN,LTER,0.04,0.196,0.474,2.823,1,1,1,1
EN657,20,7,2020-10-18 01:54:17,41.3206,-70.5781,MVCO,1.074,2,2363,a,NaN,LTER,0.04,0.276,0.461,2.848,1,1,1,1
EN657,20,7,2020-10-18 01:54:17,41.3206,-70.5781,MVCO,1.074,2,2364,b,NaN,LTER,0.04,0.325,0.464,2.842,1,1,1,1
AR48A,1,1,2020-10-28 16:18:11,41.1965,-70.8837,L1,0.038,19.3,3397,a,1-1,OOI,0.277,0.697,0.639,1.796,2,3,2,2
AR48A,1,1,2020-10-28 16:18:11,41.1965,-70.8837,L1,0.038,19.3,3398,b,1-1,OOI,0.435,0.85,0.59,2.164,2,3,2,2
AR48A,1,2,2020-10-28 16:20:12,41.1965,-70.8837,L1,0.038,12.6,3399,a,1-3,OOI,0.428,0.929,0.665,2.443,2,3,2,2
AR48A,1,2,2020-10-28 16:20:12,41.1965,-70.8837,L1,0.038,12.6,3400,b,1-3,OOI,0.281,1.133,0.508,1.47,2,3,2,2
AR48A,1,3,2020-10-28 16:21:57,41.1965,-70.8837,L1,0.038,7.9,3401,a,1-5,OOI,0.273,0.889,0.585,1.772,2,3,2,2
AR48A,1,3,2020-10-28 16:21:57,41.1965,-70.8837,L1,0.038,7.9,3402,b,1-5,OOI,0.302,0.917,0.568,1.776,2,3,2,2
AR48A,1,4,2020-10-28 16:23:17,41.1965,-70.8837,L1,0.038,2.7,3403,a,1-7,OOI,0.37,0.858,0.547,1.521,2,3,2,2
AR48A,1,4,2020-10-28 16:23:17,41.1965,-70.8837,L1,0.038,2.7,3404,b,1-7,OOI,0.25,0.87,0.541,1.625,2,3,2,2
AR48A,2,1,2020-10-28 17:42:35,41.0292,-70.8835,L2,0.094,42.4,3405,a,2-1,OOI,7.92,0.431,1.399,22.247,2,3,2,2
AR48A,2,1,2020-10-28 17:42:35,41.0292,-70.8835,L2,0.094,42.4,3406,b,2-1,OOI,4.991,0.506,0.684,15.171,2,3,2,2
AR48A,2,2,2020-10-28 17:45:08,41.0292,-70.8835,L2,0.094,29.7,3407,a,2-3,OOI,0.677,0.523,0.303,2.798,2,3,2,2
AR48A,2,2,2020-10-28 17:45:08,41.0292,-70.8835,L2,0.094,29.7,3408,b,2-3,OOI,0.949,0.388,0.479,3.57,2,3,2,2
AR48A,2,3,2020-10-28 17:47:24,41.0292,-70.8835,L2,0.094,14.8,3409,a,2-5,OOI,0.587,0.841,0.373,2.169,2,3,2,2
AR48A,2,3,2020-10-28 17:47:24,41.0292,-70.8835,L2,0.094,14.8,3410,b,2-5,OOI,0.815,0.498,0.475,3.236,2,3,2,2
AR48A,2,4,2020-10-28 17:49:10,41.0292,-70.8835,L2,0.094,3,3411,a,2-7,OOI,0.77,0.525,0.477,3.665,2,3,2,2
AR48A,2,4,2020-10-28 17:49:10,41.0292,-70.8835,L2,0.094,3,3412,b,2-7,OOI,0.773,0.668,0.456,3.492,2,3,2,2
AR48A,3,1,2020-10-28 20:06:05,40.6972,-70.8837,L4,0.06,61.6,3413,a,3-1,OOI,6.798,0.56,1.388,16.223,2,3,2,2
AR48A,3,1,2020-10-28 20:06:05,40.6972,-70.8837,L4,0.06,61.6,3414,b,3-1,OOI,4.766,0.835,0.649,11.207,2,3,2,2
AR48A,3,2,2020-10-28 20:09:08,40.6972,-70.8837,L4,0.06,29.3,3415,a,3-3,OOI,0.131,0.875,0.239,0.869,2,3,2,2
AR48A,3,2,2020-10-28 20:09:08,40.6972,-70.8837,L4,0.06,29.3,3416,b,3-3,OOI,0.04,0.517,0.22,0.921,2,3,2,2
AR48A,3,3,2020-10-28 20:11:11,40.6972,-70.8837,L4,0.06,14.3,3417,a,3-5,OOI,0.04,0.724,0.285,0.959,2,3,2,2
AR48A,3,3,2020-10-28 20:11:11,40.6972,-70.8837,L4,0.06,14.3,3418,b,3-5,OOI,0.04,0.856,0.269,1.053,2,3,2,2
AR48A,3,4,2020-10-28 20:13:04,40.6972,-70.8837,L4,0.06,2.6,3419,a,3-7,OOI,0.04,0.789,0.324,1.478,2,3,2,2
AR48A,3,4,2020-10-28 20:13:04,40.6972,-70.8837,L4,0.06,2.6,3420,b,3-7,OOI,0.04,1.244,0.256,0.762,2,3,2,2
AR48A,4,1,2020-10-29 20:41:54,40.1378,-70.776,L8,0.152,128.8,3421,a,4-1,OOI,11.316,0.526,0.802,6.435,2,3,2,2
AR48A,4,2,2020-10-29 20:42:04,40.1378,-70.776,L8,0.152,129.1,3422,a,4-2,OOI,11.093,1.084,0.806,6.344,2,3,2,2
AR48A,4,3,2020-10-29 20:44:29,40.1378,-70.776,L8,0.152,102.1,3423,a,4-3,OOI,7.589,1.203,0.556,4.026,2,3,2,2
AR48A,4,4,2020-10-29 20:48:09,40.1378,-70.776,L8,0.152,52.2,3424,a,4-4,OOI,1.307,1.341,0.305,1.81,2,3,2,2
AR48A,4,6,2020-10-29 20:51:11,40.1378,-70.776,L8,0.152,20,3425,a,4-5,OOI,0.244,1.173,0.119,1.095,2,3,2,2
AR48A,4,8,2020-10-29 20:53:44,40.1378,-70.776,L8,0.152,7,3426,a,4-6,OOI,0.051,1.281,0.131,1.085,2,3,2,2
AR48A,4,9,2020-10-29 20:53:54,40.1378,-70.776,L8,0.152,7.2,3427,a,4-7,OOI,0.136,1.57,0.134,1.241,2,3,2,2
AR48A,4,10,2020-10-29 20:55:15,40.1378,-70.776,L8,0.152,2.3,3428,a,4-8,OOI,0.064,1.48,0.133,1.217,2,3,2,2
AR48A,5,1,2020-10-31 22:36:14,40.3627,-70.8843,L6,0.112,90.4,3429,a,5-1,OOI,0.217,0.765,0.233,0.657,2,3,2,2
AR48A,5,2,2020-10-31 22:36:35,40.3627,-70.8843,L6,0.112,90.1,3430,a,5-2,OOI,4.712,0.128,0.596,7.684,2,3,2,2
AR48A,5,3,2020-10-31 22:40:04,40.3627,-70.8843,L6,0.112,57,3431,a,5-3,OOI,1.383,0.065,0.158,1.674,2,3,2,2
AR48A,5,4,2020-10-31 22:43:05,40.3627,-70.8843,L6,0.112,40.7,3432,a,5-4,OOI,0.531,0.017,0.195,1.211,2,3,2,2
AR48A,5,6,2020-10-31 22:45:22,40.3627,-70.8843,L6,0.112,23.9,3433,a,5-5,OOI,0.477,0.01,0.171,1.118,2,3,2,2
AR48A,5,7,2020-10-31 22:45:37,40.3627,-70.8843,L6,0.112,23.9,3434,a,5-6,OOI,0.525,0.268,0.176,1.163,2,3,2,2
AR48A,5,8,2020-10-31 22:48:06,40.3627,-70.8843,L6,0.112,7.3,3435,a,5-7,OOI,0.55,0.204,0.181,1.168,2,3,2,2
AR48A,5,10,2020-10-31 22:49:46,40.3627,-70.8843,L6,0.112,3.6,3436,a,5-8,OOI,0.536,0.01,0.177,1.064,2,3,2,2
AR48B,1,1,2020-11-04 16:47:33,39.9402,-70.8838,L10,0.049,442.3,3437,a,1-1,OOI,13.912,0.705,1.095,9.196,2,3,2,2
AR48B,1,3,2020-11-04 17:07:18,39.9402,-70.8838,L10,0.049,302.6,3438,a,1-2,OOI,15.214,0.471,1.271,8.573,2,3,2,2
AR48B,1,4,2020-11-04 17:12:11,39.9402,-70.8838,L10,0.049,222.4,3439,a,1-3,OOI,9.315,0.422,0.875,4.778,2,3,2,2
AR48B,1,5,2020-11-04 17:12:23,39.9402,-70.8838,L10,0.049,222.2,3440,a,1-4,OOI,10.72,0.411,0.923,5.557,2,3,2,2
AR48B,1,6,2020-11-04 17:17:08,39.9402,-70.8838,L10,0.049,100,3441,a,1-5,OOI,7.487,0.374,0.555,3.387,2,3,2,2
AR48B,1,8,2020-11-04 17:20:34,39.9402,-70.8838,L10,0.049,60.2,3442,a,1-6,OOI,4.306,0.417,0.419,2.634,2,3,2,2
AR48B,1,9,2020-11-04 17:23:37,39.9402,-70.8838,L10,0.049,22.3,3443,a,1-7,OOI,1.562,0.661,0.17,2.348,2,3,2,2
AR48B,1,10,2020-11-04 17:26:09,39.9402,-70.8838,L10,0.049,7.6,3444,a,1-8,OOI,1.272,0.867,0.182,2.136,2,3,2,2
AR48B,1,11,2020-11-04 17:26:21,39.9402,-70.8838,L10,0.049,7.6,3445,a,1-9,OOI,1.291,0.88,0.228,2.082,2,3,2,2
AR48B,1,12,2020-11-04 17:27:55,39.9402,-70.8838,L10,0.049,2.4,3446,a,1-10,OOI,0.971,0.612,0.178,1.663,2,3,2,2
AR48B,2,1,2020-11-05 16:06:12,39.94,-70.7745,L12,0.043,446.9,3447,a,2-1,OOI,19.137,1.1,1.409,11.883,2,3,2,2
AR48B,2,3,2020-11-05 16:11:15,39.94,-70.7745,L12,0.043,297.6,3448,a,2-2,OOI,20.582,0.661,1.408,11.811,2,3,2,2
AR48B,2,4,2020-11-05 16:15:10,39.94,-70.7745,L12,0.043,222.5,3449,a,2-3,OOI,15.876,0.997,1.035,8.219,2,3,2,2
AR48B,2,5,2020-11-05 16:15:26,39.94,-70.7745,L12,0.043,222.3,3450,a,2-4,OOI,18.659,1.17,1.253,9.324,2,3,2,2
AR48B,2,6,2020-11-05 16:20:25,39.94,-70.7745,L12,0.043,100.5,3451,a,2-5,OOI,8.462,0.998,0.531,3.648,2,3,2,2
AR48B,2,8,2020-11-05 16:24:05,39.94,-70.7745,L12,0.043,60.5,3452,a,2-6,OOI,6.687,1.006,0.557,5.784,2,3,2,2
AR48B,2,9,2020-11-05 16:27:13,39.94,-70.7745,L12,0.043,22.6,3453,a,2-7,OOI,1.291,1.083,0.14,2.03,2,3,2,2
AR48B,2,10,2020-11-05 16:29:26,39.94,-70.7745,L12,0.043,7.8,3454,a,2-8,OOI,0.922,1.013,0.123,2.327,2,3,2,2
AR48B,2,11,2020-11-05 16:29:40,39.94,-70.7745,L12,0.043,7.7,3455,a,2-9,OOI,0.81,1.148,0.107,1.633,2,3,2,2
AR48B,2,12,2020-11-05 16:31:03,39.94,-70.7745,L12,0.043,3.2,3456,a,2-10,OOI,0.918,1.188,0.118,1.814,2,3,2,2
AR48B,10,1,2020-11-08 19:23:52,39.773,-70.8833,L11,0.033,502,3457,a,10-1,OOI,14.879,0.618,1.071,9.489,2,3,2,2
AR48B,10,2,2020-11-08 19:29:08,39.773,-70.8833,L11,0.033,301.7,3458,a,10-2,OOI,16.246,0.667,1.06,9.212,2,3,2,2
AR48B,10,3,2020-11-08 19:33:20,39.773,-70.8833,L11,0.033,151.8,3459,a,10-3,OOI,12.559,0.858,0.758,6.114,2,3,2,2
AR48B,10,4,2020-11-08 19:36:07,39.773,-70.8833,L11,0.033,101.4,3460,a,10-4,OOI,11.038,0.839,0.691,4.689,2,3,2,2
AR48B,10,5,2020-11-08 19:39:11,39.773,-70.8833,L11,0.033,60,3461,a,10-5,OOI,6.682,0.325,0.237,3.47,2,3,2,2
AR48B,10,6,2020-11-08 19:41:42,39.773,-70.8833,L11,0.033,30.2,3462,a,10-6,OOI,1.139,0.573,0.129,1.804,2,3,2,2
AR48B,10,7,2020-11-08 19:43:42,39.773,-70.8833,L11,0.033,15.2,3463,a,10-7,OOI,0.598,0.612,0.191,1.803,2,3,2,2
AR48B,10,8,2020-11-08 19:45:14,39.773,-70.8833,L11,0.033,2,3464,a,10-8,OOI,0.04,0.59,0.141,2.115,2,3,2,2
AR48B,11,1,2020-11-09 20:01:24,40.2262,-70.8815,L7,0.164,122.5,3465,a,11-1,OOI,8.903,0.854,0.629,5.91,2,3,2,2
AR48B,11,2,2020-11-09 20:04:07,40.2262,-70.8815,L7,0.164,100.2,3466,a,11-2,OOI,11.292,0.891,0.786,7.318,2,3,2,2
AR48B,11,3,2020-11-09 20:07:09,40.2262,-70.8815,L7,0.164,60.3,3467,a,11-3,OOI,2.851,0.978,0.271,3.679,2,3,2,2
AR48B,11,4,2020-11-09 20:09:34,40.2262,-70.8815,L7,0.164,30.4,3468,a,11-4,OOI,1.257,1.121,0.245,2.258,2,3,2,2
