cruise,cast,niskin,date,latitude,longitude,depth,sample_id,replicate,nitrate_nitrite,ammonium,phosphate,silicate,alternate_sample_id,project_id,nearest_station,station_distance
EN608,14,5,2018-02-02 15:26:58+00:00,40.213359999999994,-70.89681999999999,103.931,338,b,12.632792302850206,1.2067861856130588,0.8528456021542646,6.878909178655952,,LTER,L7,1.8757643775818669
EN608,14,9,2018-02-02 15:29:27+00:00,40.21308,-70.89774,78.719,339,a,5.9244418907643,0.6430642295900757,0.4714455968219266,2.492255072574936,,LTER,L7,1.9488313134295003
EN608,14,9,2018-02-02 15:29:27+00:00,40.21308,-70.89774,78.719,340,b,5.779423884879449,0.7767706535642498,0.4740331138187539,2.4586447671417635,,LTER,L7,1.9488313134295003
EN608,14,13,2018-02-02 15:31:47+00:00,40.21317,-70.89875,67.054,341,a,4.676070105839472,0.9501482143219699,0.43780787586317227,1.829215410847808,,LTER,L7,1.9966325039700301
EN608,14,13,2018-02-02 15:31:47+00:00,40.21317,-70.89875,67.054,342,b,4.6694783782992495,0.9486789129596164,0.4559204948409631,1.8144472463392924,,LTER,L7,1.9966325039700301
EN608,14,17,2018-02-02 15:34:31+00:00,40.21264,-70.89941,39.928000000000004,343,a,4.554376674327708,1.4046521024100052,0.4823131682086012,2.3853131916512056,,LTER,L7,2.0779231698295044
EN608,14,17,2018-02-02 15:34:31+00:00,40.21264,-70.89941,39.928000000000004,344,b,4.556404898186239,1.4839943759770975,0.51543338576799,1.8760661396334417,,LTER,L7,2.0779231698295044
EN608,14,22,2018-02-02 15:39:42+00:00,40.2123,-70.90126,6.882000000000001,345,a,4.53105209995462,1.2812307879723062,0.4771381342149466,1.8475483047204468,,LTER,L7,2.2121828777892403
EN608,14,22,2018-02-02 15:39:42+00:00,40.2123,-70.90126,6.882000000000001,346,b,4.5406861632826345,1.0182258441110186,0.4714455968219266,1.837363363680092,,LTER,L7,2.2121828777892403
EN608,15,1,2018-02-02 19:08:22+00:00,40.1237,-70.80062,128.747,347,a,13.991702288064886,0.8727650092380158,0.8797557789212681,7.188531386282754,,LTER,L8,2.617609824980456
EN608,15,1,2018-02-02 19:08:22+00:00,40.1237,-70.80062,128.747,348,b,13.971420049479587,1.0138179400239578,0.8766507585250755,7.1752909629302914,,LTER,L8,2.617609824980456
EN608,15,3,2018-02-02 19:11:22+00:00,40.1229,-70.80176,90.73100000000001,349,a,8.969312958381522,1.1068736929730167,0.5754637800943825,4.075504157298163,,LTER,L8,2.747737510888365
EN608,15,3,2018-02-02 19:11:22+00:00,40.1229,-70.80176,90.73100000000001,350,b,9.007342155728947,1.1382187887032258,0.5754637800943825,4.096383286430893,,LTER,L8,2.747737510888365
EN608,15,5,2018-02-02 19:13:54+00:00,40.12236,-70.80281,60.48,351,a,4.7328603738782915,1.0931602135910503,0.3891625563228198,1.718199553507935,,LTER,L8,2.85546843629433
EN608,15,5,2018-02-02 19:13:54+00:00,40.12236,-70.80281,60.48,352,b,4.768354291402557,1.2273564046860086,0.3943375903164743,1.7385694355886456,,LTER,L8,2.85546843629433
EN608,15,8,2018-02-02 19:15:58+00:00,40.1218,-70.80358000000001,42.336999999999996,353,a,4.81652460804263,0.5984954215986843,0.4217652704828433,1.7365324473805746,,LTER,L8,2.944666530092008
EN608,15,8,2018-02-02 19:15:58+00:00,40.1218,-70.80358000000001,42.336999999999996,354,b,4.61522339008359,0.7003669827218645,0.4181427466872851,1.7314399768603967,,LTER,L8,2.944666530092008
EN608,15,11,2018-02-02 19:17:58+00:00,40.121340000000004,-70.80431999999999,34.152,355,a,4.592912927639766,0.7552209002497309,0.4233177806809396,1.7344954591725037,,LTER,L8,3.025554507628987
EN608,15,11,2018-02-02 19:17:58+00:00,40.121340000000004,-70.80431999999999,34.152,356,b,4.392625821609991,0.9506379814427546,0.4067576719012452,1.711579341831704,,LTER,L8,3.025554507628987
EN608,15,15,2018-02-02 19:21:06+00:00,40.12068,-70.80541,14.387,357,a,4.394146989503888,0.952107282805108,0.4554029914415976,1.7813461879581378,,LTER,L8,3.1436226395292706
EN608,15,15,2018-02-02 19:21:06+00:00,40.12068,-70.80541,14.387,358,b,4.398203437220946,1.0285109536474937,0.4595430186365213,1.7854201643742798,,LTER,L8,3.1436226395292706
EN608,15,19,2018-02-02 19:23:19+00:00,40.12008,-70.80615999999999,6.252000000000001,359,a,4.400231661079476,1.085323939658498,0.4678230730263685,1.7986605877267416,,LTER,L8,3.2340914386487873
EN608,15,19,2018-02-02 19:23:19+00:00,40.12008,-70.80615999999999,6.252000000000001,360,b,4.415950395983079,0.5666605587476905,0.4678230730263685,1.828196916743772,,LTER,L8,3.2340914386487873
EN608,19,1,2018-02-03 17:57:55+00:00,39.76652,-70.88725,497.705,362,a,21.561033728096504,0.8874580228615515,1.4231343482549923,12.928764156626988,,LTER,L11,0.8253625713147912
EN608,19,1,2018-02-03 17:57:55+00:00,39.76652,-70.88725,497.705,363,b,17.88589209644128,1.530032485330843,1.2368331244834299,10.864276607746973,,LTER,L11,0.8253625713147912
EN608,19,3,2018-02-03 18:03:22+00:00,39.7656,-70.88762,300.111,364,a,23.851912576305427,1.1891545692648162,1.5525101980963556,12.937930603563304,,LTER,L11,0.9316183147769552
EN608,19,3,2018-02-03 18:03:22+00:00,39.7656,-70.88762,300.111,365,b,23.849884352446903,1.1597685420177448,1.55768523209001,12.951171026915768,,LTER,L11,0.9316183147769552
EN608,19,5,2018-02-03 18:07:26+00:00,39.76484,-70.8878,169.368,366,a,14.10933927185959,1.2489061580005276,0.85905564294665,5.790138981441974,,LTER,L11,1.0153683712858435
EN608,19,5,2018-02-03 18:07:26+00:00,39.76484,-70.8878,169.368,376,b,14.050670555005322,0.9772816179965144,0.9028859237381996,5.690255168980866,,LTER,L11,1.0153683712858435
EN608,19,7,2018-02-03 18:10:17+00:00,39.764540000000004,-70.88838,99.57600000000001,374,a,6.741231796339092,0.6603529598141203,0.5420386582986131,2.9784137538386672,,LTER,L11,1.0655746280297855
EN608,19,7,2018-02-03 18:10:17+00:00,39.764540000000004,-70.88838,99.57600000000001,375,b,6.78494002421041,0.7979264931087288,0.5384557776488583,2.983988460541445,,LTER,L11,1.0655746280297855
EN608,19,9,2018-02-03 18:12:45+00:00,39.76432,-70.88898,64.658,373,a,5.5163849455265765,1.0954929503089188,0.4831770476240706,2.1123070488343654,,LTER,L11,1.1094852779880444
EN608,19,9,2018-02-03 18:12:45+00:00,39.76432,-70.88898,64.658,372,b,5.549928469241773,1.0679782436499972,0.4903428089235801,2.0879810559495167,,LTER,L11,1.1094852779880444
EN608,19,11,2018-02-03 18:14:30+00:00,39.76402,-70.88918000000001,54.63399999999999,370,a,3.820404057077877,1.1474651739979929,0.4811296872527821,1.7788382297045635,,LTER,L11,1.1469362578359321
EN608,19,11,2018-02-03 18:14:30+00:00,39.76402,-70.88918000000001,54.63399999999999,371,b,4.9868038589927,1.0292538416855888,0.5200295343072624,1.7960691413313317,,LTER,L11,1.1469362578359321
EN608,19,15,2018-02-03 18:17:18+00:00,39.76352,-70.8898,24.829,368,a,3.732479366127435,0.9732053651581556,0.5169584937503298,1.7089010001606235,,LTER,L11,1.2203674611962263
EN608,19,15,2018-02-03 18:17:18+00:00,39.76352,-70.8898,24.829,369,b,3.712149957815194,0.6277429371072502,0.5190058541216181,1.71194174927123,,LTER,L11,1.2203674611962263
EN608,19,18,2018-02-03 18:20:11+00:00,39.7632,-70.88985,4.273,367,a,4.585814144134914,1.3086577467362392,0.430562828272056,1.7518098589411073,,LTER,L11,1.2539985107358584
EN608,19,18,2018-02-03 18:20:11+00:00,39.7632,-70.88985,4.273,377,b,4.5629356956824765,1.0689973068595868,0.48061784715996003,1.7012991273841085,,LTER,L11,1.2539985107358584
EN608,21,1,2018-02-03 22:50:27+00:00,39.9304,-70.8875,456.167,378,a,22.171252705329962,1.2473333685377828,1.5150466747534417,13.216109217730944,,LTER,L10,1.1247499822090317
EN608,21,1,2018-02-03 22:50:27+00:00,39.9304,-70.8875,456.167,379,b,22.141775063277205,1.0526922955061515,1.5099282738252204,13.17151156410872,,LTER,L10,1.1247499822090317
EN608,21,3,2018-02-03 22:56:36+00:00,39.9292,-70.88688,298.193,380,a,23.81081948571219,1.082245128584253,1.5795385264490271,12.578565487540533,,LTER,L10,1.2375874529916084
EN608,21,3,2018-02-03 22:56:36+00:00,39.9292,-70.88688,298.193,381,b,21.610161035912107,0.8855659291334422,1.4930375507620908,11.424094408547086,,LTER,L10,1.2375874529916084
EN608,21,5,2018-02-03 23:07:06+00:00,39.92689,-70.8864,159.789,382,a,13.322877737427097,0.7795833553361143,0.8547729550129214,5.457131070501067,,LTER,L10,1.4795682467971858
EN608,21,5,2018-02-03 23:07:06+00:00,39.92689,-70.8864,159.789,383,b,13.173456586332126,0.876394360247135,0.8517019144559888,5.409492667768237,,LTER,L10,1.4795682467971858
EN608,21,9,2018-02-03 23:10:51+00:00,39.926190000000005,-70.88644000000001,99.48700000000001,384,a,7.5671140090238795,0.8040408723662669,0.5707017034966512,3.2966788274154384,,LTER,L10,1.556683258257488
EN608,21,9,2018-02-03 23:10:51+00:00,39.926190000000005,-70.88644000000001,99.48700000000001,385,b,7.373476394849786,1.1821133231240426,0.5589293813617426,3.2313027215374066,,LTER,L10,1.556683258257488
EN608,21,11,2018-02-03 23:13:44+00:00,39.92548,-70.88634,64.781,386,a,4.787575657532739,0.9436525320800548,0.4893191287379358,1.798096307405069,,LTER,L10,1.6330110366882213
EN608,21,11,2018-02-03 23:13:44+00:00,39.92548,-70.88634,64.781,387,b,3.3014959099079277,1.3319156149337272,0.3982115922156005,1.2669787960858716,,LTER,L10,1.6330110366882213
EN608,21,14,2018-02-03 23:16:31+00:00,39.924820000000004,-70.88626,30.552,388,a,4.649843916217307,0.6522004541374028,0.4898309688307579,1.7565394028934525,,LTER,L10,1.7043707358361981
EN608,21,14,2018-02-03 23:16:31+00:00,39.924820000000004,-70.88626,30.552,389,b,4.614775686878692,0.7367827005333472,0.4944375296661569,1.7423492403772909,,LTER,L10,1.7043707358361981
EN608,21,16,2018-02-03 23:18:35+00:00,39.92439,-70.88626,14.54,390,a,4.572083929422987,0.7724499128689865,0.4893191287379358,1.78187897881517,,LTER,L10,1.7516004442433233
EN608,21,16,2018-02-03 23:18:35+00:00,39.92439,-70.88626,14.54,391,b,4.5690345181761485,0.7994550879231133,0.4934138494805127,1.7200504135661794,,LTER,L10,1.7516004442433233
EN608,21,19,2018-02-03 23:20:44+00:00,39.9239,-70.88616,5.186,392,a,4.571067459007373,0.8295174526060092,0.4923901692948685,1.7190368305293109,,LTER,L10,1.8042752896874044
EN608,21,19,2018-02-03 23:20:44+00:00,39.9239,-70.88616,5.186,393,b,4.204121638971425,0.9670909859006176,0.4493956014978114,1.5700401241096118,,LTER,L10,1.8042752896874044
EN608,22,1,2018-02-04 03:20:45+00:00,40.0841,-70.85508,146.936,394,a,14.813023366714356,0.8906612451813907,0.9724961763620064,7.2258334698369415,,LTER,L9,2.8771141871322516
EN608,22,1,2018-02-04 03:20:45+00:00,40.0841,-70.85508,146.936,395,b,14.531461061589818,0.955371758990336,0.9678896155266072,7.0656873500116895,,LTER,L9,2.8771141871322516
EN608,22,3,2018-02-04 03:23:32+00:00,40.08362,-70.85428,130.533,396,a,9.048619639778435,0.9579194170143104,0.6387764358419916,3.963109674156607,,LTER,L9,2.963405315374248
EN608,22,3,2018-02-04 03:23:32+00:00,40.08362,-70.85428,130.533,397,b,9.014059645647631,1.0261966520568195,0.6428711565845684,3.9560145928985255,,LTER,L9,2.963405315374248
EN608,22,5,2018-02-04 03:26:37+00:00,40.08298,-70.85335,100.14299999999999,398,a,7.163067018818093,1.230518825579553,0.5471570592268342,3.1309580008874063,,LTER,L9,3.0687787820745926
EN608,22,5,2018-02-04 03:26:37+00:00,40.08298,-70.85335,100.14299999999999,399,b,7.1366387880121795,1.0221203992184609,0.5497162596909447,3.1339987499980118,,LTER,L9,3.0687787820745926
EN608,22,8,2018-02-04 03:29:28+00:00,40.082440000000005,-70.85259,80.987,400,a,4.7601309563112135,1.12504578338702,0.4698692052106958,1.6805206751283002,,LTER,L9,3.1559995191986467
EN608,22,8,2018-02-04 03:29:28+00:00,40.082440000000005,-70.85259,80.987,401,b,4.759114485895601,1.2758671384062945,0.4667981646537631,1.6805206751283002,,LTER,L9,3.1559995191986467
EN608,22,10,2018-02-04 03:35:21+00:00,40.08139,-70.8508,59.169,402,a,4.7337027255053,0.8952470296245443,0.47140472548916207,1.6364298130245118,,LTER,L9,3.347771168737509
EN608,22,10,2018-02-04 03:35:21+00:00,40.08139,-70.8508,59.169,403,b,4.637138036022157,0.9100234461635948,0.4698692052106958,1.6430181027641584,,LTER,L9,3.347771168737509
EN608,22,13,2018-02-04 03:38:15+00:00,40.08084,-70.84985999999999,41.089,404,a,4.729636843842852,1.0180441463801022,0.5364084172775698,1.9805412540414344,,LTER,L9,3.4484062524741423
EN608,22,13,2018-02-04 03:38:15+00:00,40.08084,-70.84985999999999,41.089,405,b,4.782493305454678,0.8921898399957753,0.5353847370919256,1.9957449995944652,,LTER,L9,3.4484062524741423
EN608,22,16,2018-02-04 03:41:50+00:00,40.08024,-70.84886,19.65,406,a,4.7794438942078425,0.9344809631937476,0.5466452191340121,2.0808859746914354,,LTER,L9,3.556407284433397
EN608,22,16,2018-02-04 03:41:50+00:00,40.08024,-70.84886,19.65,407,b,4.806888595429368,1.0404635369910753,0.5486925795053005,2.0879810559495167,,LTER,L9,3.556407284433397
EN608,22,19,2018-02-04 03:44:44+00:00,40.079879999999996,-70.84775,5.18,408,a,4.784526246285903,1.0363872841527166,0.5507399398765889,2.081899557728304,,LTER,L9,3.6571896745678742
EN608,22,19,2018-02-04 03:44:44+00:00,40.079879999999996,-70.84775,5.18,409,b,4.968507391511683,0.7678641284258328,0.5579057011760984,2.0945693456891634,,LTER,L9,3.6571896745678742
EN608,30,1,2018-02-05 00:07:32+00:00,41.3224,-70.5752,13.388,414,a,0.0,1.0129488303321537,0.3040330151363325,0.0,,LTER,MVCO,0.7679909737231436
EN608,30,1,2018-02-05 00:07:32+00:00,41.3224,-70.5752,13.388,415,b,0.0,1.0414826002006652,0.31222245662148623,0.0,,LTER,MVCO,0.7679909737231436
EN608,30,5,2018-02-05 00:09:33+00:00,41.32224,-70.5747,10.248,412,a,0.0,0.9212331414690816,0.3163171773640631,0.0,,LTER,MVCO,0.7365877737414872
EN608,30,5,2018-02-05 00:09:33+00:00,41.32224,-70.5747,10.248,413,b,0.0,1.1688655013993765,0.3286013395917938,0.0,,LTER,MVCO,0.7365877737414872
EN608,30,9,2018-02-05 00:11:54+00:00,41.32222,-70.57423,4.013999999999999,410,a,0.0,0.9232712678882607,0.32041189810664,0.0,,LTER,MVCO,0.7019727979978669
EN608,30,9,2018-02-05 00:11:54+00:00,41.32222,-70.57423,4.013999999999999,411,b,0.0,0.9752434915773353,0.3193882179209958,0.0,,LTER,MVCO,0.7019727979978669
EN617,1,1,2018-07-20 17:30:51+00:00,41.20191,-70.88546,17.739,571,a,0.16475395680104274,0.0,0.31685904280675004,4.4117991943127945,,LTER,L1,0.6063151582390652
EN617,1,1,2018-07-20 17:30:51+00:00,41.20191,-70.88546,17.739,572,b,0.2004837305651243,0.0,0.3194519973305368,4.400404549763033,,LTER,L1,0.6063151582390652
EN617,1,5,2018-07-20 17:33:46+00:00,41.20244,-70.88544,12.177,573,a,0.06550458523414952,0.0,0.2333659071408142,3.8845379146919434,,LTER,L1,0.6622628706474104
EN617,1,5,2018-07-20 17:33:46+00:00,41.20244,-70.88544,12.177,574,b,0.0,0.0,0.2406261798074173,3.848282227488151,,LTER,L1,0.6622628706474104
EN617,1,8,2018-07-20 17:36:20+00:00,41.20284,-70.88546,7.261,575,a,0.0,0.0,0.19758313471255606,3.2314176066350706,,LTER,L1,0.7055546669357428
EN617,1,8,2018-07-20 17:36:20+00:00,41.20284,-70.88546,7.261,576,b,0.0,0.0,0.20328763466488706,3.196715734597156,,LTER,L1,0.7055546669357428
EN617,1,12,2018-07-20 17:38:51+00:00,41.20326,-70.88546,1.796,577,a,0.0,0.0,0.2126222709505196,2.1743053554502367,,LTER,L1,0.7507302168908018
EN617,1,12,2018-07-20 17:38:51+00:00,41.20326,-70.88546,1.796,578,b,0.0,0.0,0.21677099818857853,2.178966800947867,,LTER,L1,0.7507302168908018
